Date,StockPrice,Trading days,,,,,,,,,,,,,
03/03/2011,452.34,538,,,,,,,,,,,,,
04/03/2011,459.23,539,,,,,,,,,,,,,
07/03/2011,468.22,540,,,,,,,,,,,,,
08/03/2011,475.38,541,,,,,,,,,,,,,
09/03/2011,470.51,542,,,,,,,,,,,,,
10/03/2011,482.49,543,,,,,,,,,,,,,
11/03/2011,495.06,544,,,,,,,,,,,,,
14/03/2011,479.90,545,,,,,,,,,,,,,
15/03/2011,468.74,546,,,,,,,,,,,,,
16/03/2011,463.58,547,,,,,,,,,,,,,
17/03/2011,460.53,548,,,,,,,,,,,,,
18/03/2011,461.08,549,,,,,,,,,,,,,
21/03/2011,468.25,550,,,,,,,,,,,,,
22/03/2011,464.80,551,,,,,,,,,,,,,
23/03/2011,467.64,552,,,,,,,,,,,,,
24/03/2011,461.32,553,,,,,,,,,,,,,
25/03/2011,457.74,554,,,,,,,,,,,,,
28/03/2011,459.52,555,,,,,,,,,,,,,
29/03/2011,457.88,556,,,,,,,,,,,,,
30/03/2011,460.04,557,,,,,,,,,,,,,
31/03/2011,461.13,558,,,,,,,,,,,,,
01/04/2011,459.17,559,,,,,,,,,,,,,
04/04/2011,457.25,560,,,,,,,,,,,,,
05/04/2011,457.20,561,,,,,,,,,,,,,
06/04/2011,464.94,562,,,,,,,,,,,,,
07/04/2011,463.49,563,,,,,,,,,,,,,
08/04/2011,464.29,564,,,,,,,,,,,,,
13/04/2011,461.01,565,,,,,,,,,,,,,
14/04/2011,460.63,566,,,,,,,,,,,,,
15/04/2011,460.96,567,,,,,,,,,,,,,
18/04/2011,455.46,568,,,,,,,,,,,,,
19/04/2011,453.74,569,,,,,,,,,,,,,
20/04/2011,458.50,570,,,,,,,,,,,,,
21/04/2011,460.30,571,,,,,,,,,,,,,
22/04/2011,456.45,572,,,,,,,,,,,,,
25/04/2011,465.62,573,,,,,,,,,,,,,
26/04/2011,461.86,574,,,,,,,,,,,,,
27/04/2011,469.32,575,,,,,,,,,,,,,
28/04/2011,472.93,576,,,,,,,,,,,,,
29/04/2011,480.08,577,,,,,,,,,,,,,
04/05/2011,486.58,578,,,,,,,,,,,,,
05/05/2011,479.29,579,,,,,,,,,,,,,
06/05/2011,472.71,580,,,,,,,,,,,,,
09/05/2011,477.47,581,,,,,,,,,,,,,
10/05/2011,481.29,582,,,,,,,,,,,,,
11/05/2011,483.15,583,,,,,,,,,,,,,
12/05/2011,482.14,584,,,,,,,,,,,,,
13/05/2011,479.67,585,,,,,,,,,,,,,
16/05/2011,471.49,586,,,,,,,,,,,,,
17/05/2011,464.35,587,,,,,,,,,,,,,
18/05/2011,454.91,588,,,,,,,,,,,,,
19/05/2011,444.85,589,,,,,,,,,,,,,
20/05/2011,432.87,590,,,,,,,,,,,,,
23/05/2011,417.82,591,,,,,,,,,,,,,
24/05/2011,402.59,592,,,,,,,,,,,,,
25/05/2011,386.36,593,,,,,,,,,,,,,
26/05/2011,398.04,594,,,,,,,,,,,,,
27/05/2011,410.82,595,,,,,,,,,,,,,
30/05/2011,412.10,596,,,,,,,,,,,,,
31/05/2011,421.37,597,,,,,,,,,,,,,
01/06/2011,435.69,598,,,,,,,,,,,,,
02/06/2011,450.59,599,,,,,,,,,,,,,
03/06/2011,443.41,600,,,,,,,,,,,,,
06/06/2011,433.81,601,,,,,,,,,,,,,
07/06/2011,443.68,602,,,,,,,,,,,,,
08/06/2011,439.57,603,,,,,,,,,,,,,
09/06/2011,443.95,604,,,,,,,,,,,,,
10/06/2011,445.00,605,,,,,,,,,,,,,
13/06/2011,442.69,606,,,,,,,,,,,,,
14/06/2011,441.54,607,,,,,,,,,,,,,
15/06/2011,441.45,608,,,,,,,,,,,,,
16/06/2011,445.17,609,,,,,,,,,,,,,
17/06/2011,438.93,610,,,,,,,,,,,,,
20/06/2011,431.63,611,,,,,,,,,,,,,
21/06/2011,442.74,612,,,,,,,,,,,,,
22/06/2011,439.63,613,,,,,,,,,,,,,
23/06/2011,434.75,614,,,,,,,,,,,,,
24/06/2011,433.40,615,,,,,,,,,,,,,
27/06/2011,434.25,616,,,,,,,,,,,,,
28/06/2011,432.31,617,,,,,,,,,,,,,
29/06/2011,434.60,618,,,,,,,,,,,,,
30/06/2011,432.54,619,,,,,,,,,,,,,
01/07/2011,425.29,620,,,,,,,,,,,,,
04/07/2011,425.42,621,,,,,,,,,,,,,
05/07/2011,431.03,622,,,,,,,,,,,,,
06/07/2011,428.30,623,,,,,,,,,,,,,
07/07/2011,429.99,624,,,,,,,,,,,,,
08/07/2011,430.32,625,,,,,,,,,,,,,
11/07/2011,425.09,626,,,,,,,,,,,,,
12/07/2011,417.25,627,,,,,,,,,,,,,
13/07/2011,418.18,628,,,,,,,,,,,,,
14/07/2011,418.93,629,,,,,,,,,,,,,
15/07/2011,414.74,630,,,,,,,,,,,,,
18/07/2011,415.77,631,,,,,,,,,,,,,
19/07/2011,410.12,632,,,,,,,,,,,,,
20/07/2011,416.77,633,,,,,,,,,,,,,
21/07/2011,413.06,634,,,,,,,,,,,,,
22/07/2011,409.20,635,,,,,,,,,,,,,
25/07/2011,409.36,636,,,,,,,,,,,,,
26/07/2011,409.39,637,,,,,,,,,,,,,
27/07/2011,409.40,638,,,,,,,,,,,,,
28/07/2011,408.39,639,,,,,,,,,,,,,
29/07/2011,405.70,640,,,,,,,,,,,,,
01/08/2011,401.95,641,,,,,,,,,,,,,
02/08/2011,396.55,642,,,,,,,,,,,,,
03/08/2011,391.47,643,,,,,,,,,,,,,
04/08/2011,396.05,644,,,,,,,,,,,,,
05/08/2011,400.88,645,,,,,,,,,,,,,
08/08/2011,396.41,646,,,,,,,,,,,,,
09/08/2011,387.70,647,,,,,,,,,,,,,
10/08/2011,385.96,648,,,,,,,,,,,,,
11/08/2011,384.44,649,,,,,,,,,,,,,
12/08/2011,383.92,650,,,,,,,,,,,,,
15/08/2011,384.32,651,,,,,,,,,,,,,
16/08/2011,386.48,652,,,,,,,,,,,,,
17/08/2011,393.46,653,,,,,,,,,,,,,
18/08/2011,402.89,654,,,,,,,,,,,,,
19/08/2011,400.76,655,,,,,,,,,,,,,
22/08/2011,406.03,656,,,,,,,,,,,,,
23/08/2011,401.28,657,,,,,,,,,,,,,
24/08/2011,396.68,658,,,,,,,,,,,,,
25/08/2011,401.65,659,,,,,,,,,,,,,
26/08/2011,404.41,660,,,,,,,,,,,,,
29/08/2011,413.37,661,,,,,,,,,,,,,
30/08/2011,419.26,662,,,,,,,,,,,,,
31/08/2011,424.71,663,,,,,,,,,,,,,
01/09/2011,435.29,664,,,,,,,,,,,,,
05/09/2011,435.73,665,,,,,,,,,,,,,
06/09/2011,436.16,666,,,,,,,,,,,,,
07/09/2011,443.99,667,,,,,,,,,,,,,
08/09/2011,453.26,668,,,,,,,,,,,,,
09/09/2011,459.92,669,,,,,,,,,,,,,
12/09/2011,462.93,670,,,,,,,,,,,,,
13/09/2011,469.40,671,,,,,,,,,,,,,
14/09/2011,466.99,672,,,,,,,,,,,,,
15/09/2011,470.67,673,,,,,,,,,,,,,
16/09/2011,457.11,674,,,,,,,,,,,,,
19/09/2011,461.68,675,,,,,,,,,,,,,
20/09/2011,454.37,676,,,,,,,,,,,,,
21/09/2011,447.57,677,,,,,,,,,,,,,
22/09/2011,449.26,678,,,,,,,,,,,,,
23/09/2011,440.30,679,,,,,,,,,,,,,
26/09/2011,434.43,680,,,,,,,,,,,,,
27/09/2011,437.47,681,,,,,,,,,,,,,
28/09/2011,433.97,682,,,,,,,,,,,,,
29/09/2011,428.08,683,,,,,,,,,,,,,
30/09/2011,427.60,684,,,,,,,,,,,,,
03/10/2011,422.12,685,,,,,,,,,,,,,
04/10/2011,418.18,686,,,,,,,,,,,,,
05/10/2011,417.21,687,,,,,,,,,,,,,
06/10/2011,421.32,688,,,,,,,,,,,,,
07/10/2011,417.96,689,,,,,,,,,,,,,
10/10/2011,419.66,690,,,,,,,,,,,,,
11/10/2011,417.73,691,,,,,,,,,,,,,
12/10/2011,410.91,692,,,,,,,,,,,,,
13/10/2011,412.59,693,,,,,,,,,,,,,
14/10/2011,414.49,694,,,,,,,,,,,,,
17/10/2011,410.84,695,,,,,,,,,,,,,
18/10/2011,404.32,696,,,,,,,,,,,,,
19/10/2011,401.15,697,,,,,,,,,,,,,
20/10/2011,403.73,698,,,,,,,,,,,,,
21/10/2011,411.03,699,,,,,,,,,,,,,
24/10/2011,414.46,700,,,,,,,,,,,,,
25/10/2011,409.38,701,,,,,,,,,,,,,
26/10/2011,412.10,702,,,,,,,,,,,,,
27/10/2011,414.75,703,,,,,,,,,,,,,
28/10/2011,422.07,704,,,,,,,,,,,,,
31/10/2011,420.81,705,,,,,,,,,,,,,
01/11/2011,413.82,706,,,,,,,,,,,,,
02/11/2011,407.79,707,,,,,,,,,,,,,
03/11/2011,408.44,708,,,,,,,,,,,,,
04/11/2011,410.57,709,,,,,,,,,,,,,
07/11/2011,410.52,710,,,,,,,,,,,,,
08/11/2011,408.60,711,,,,,,,,,,,,,
09/11/2011,405.19,712,,,,,,,,,,,,,
10/11/2011,401.03,713,,,,,,,,,,,,,
11/11/2011,396.30,714,,,,,,,,,,,,,
14/11/2011,391.74,715,,,,,,,,,,,,,
15/11/2011,387.87,716,,,,,,,,,,,,,
16/11/2011,390.89,717,,,,,,,,,,,,,
17/11/2011,385.86,718,,,,,,,,,,,,,
18/11/2011,379.62,719,,,,,,,,,,,,,
21/11/2011,379.14,720,,,,,,,,,,,,,
22/11/2011,381.76,721,,,,,,,,,,,,,
23/11/2011,388.57,722,,,,,,,,,,,,,
24/11/2011,381.78,723,,,,,,,,,,,,,
25/11/2011,383.35,724,,,,,,,,,,,,,
28/11/2011,383.31,725,,,,,,,,,,,,,
29/11/2011,382.90,726,,,,,,,,,,,,,
30/11/2011,380.69,727,,,,,,,,,,,,,
01/12/2011,380.10,728,,,,,,,,,,,,,
02/12/2011,383.88,729,,,,,,,,,,,,,
05/12/2011,391.19,730,,,,,,,,,,,,,
06/12/2011,390.20,731,,,,,,,,,,,,,
07/12/2011,387.21,732,,,,,,,,,,,,,
08/12/2011,381.63,733,,,,,,,,,,,,,
09/12/2011,377.16,734,,,,,,,,,,,,,
12/12/2011,375.30,735,,,,,,,,,,,,,
13/12/2011,371.75,736,,,,,,,,,,,,,
14/12/2011,367.55,737,,,,,,,,,,,,,
15/12/2011,364.48,738,,,,,,,,,,,,,
16/12/2011,366.03,739,,,,,,,,,,,,,
19/12/2011,367.40,740,,,,,,,,,,,,,
20/12/2011,365.67,741,,,,,,,,,,,,,
21/12/2011,367.72,742,,,,,,,,,,,,,
22/12/2011,360.37,743,,,,,,,,,,,,,
23/12/2011,356.21,744,,,,,,,,,,,,,
26/12/2011,352.68,745,,,,,,,,,,,,,
27/12/2011,347.80,746,,,,,,,,,,,,,
28/12/2011,350.66,747,,,,,,,,,,,,,
29/12/2011,350.51,748,,,,,,,,,,,,,
30/12/2011,351.55,749,,,,,,,,,,,,,
03/01/2012,350.00,750,,,,,,,,,,,,,
04/01/2012,348.84,751,,,,,,,,,,,,,
05/01/2012,340.94,752,,,,,,,,,,,,,
06/01/2012,336.73,753,,,,,,,,,,,,,
09/01/2012,339.32,754,,,,,,,,,,,,,
10/01/2012,344.68,755,,,,,,,,,,,,,
11/01/2012,347.43,756,,,,,,,,,,,,,
12/01/2012,348.11,757,,,,,,,,,,,,,
13/01/2012,354.33,758,,,,,,,,,,,,,
16/01/2012,357.87,759,,,,,,,,,,,,,
17/01/2012,358.86,760,,,,,,,,,,,,,
18/01/2012,362.66,761,,,,,,,,,,,,,
19/01/2012,373.43,762,,,,,,,,,,,,,
20/01/2012,373.00,763,,,,,,,,,,,,,
30/01/2012,384.94,764,,,,,,,,,,,,,
31/01/2012,387.97,765,,,,,,,,,,,,,
01/02/2012,390.67,766,,,,,,,,,,,,,
02/02/2012,401.61,767,,,,,,,,,,,,,
03/02/2012,401.74,768,,,,,,,,,,,,,
06/02/2012,399.73,769,,,,,,,,,,,,,
07/02/2012,401.08,770,,,,,,,,,,,,,
08/02/2012,409.53,771,,,,,,,,,,,,,
09/02/2012,411.39,772,,,,,,,,,,,,,
10/02/2012,405.02,773,,,,,,,,,,,,,
13/02/2012,395.54,774,,,,,,,,,,,,,
14/02/2012,400.26,775,,,,,,,,,,,,,
15/02/2012,397.41,776,,,,,,,,,,,,,
16/02/2012,396.51,777,,,,,,,,,,,,,
17/02/2012,403.30,778,,,,,,,,,,,,,
20/02/2012,413.98,779,,,,,,,,,,,,,
21/02/2012,410.91,780,,,,,,,,,,,,,
22/02/2012,418.41,781,,,,,,,,,,,,,
23/02/2012,423.89,782,,,,,,,,,,,,,
24/02/2012,423.43,783,,,,,,,,,,,,,
27/02/2012,428.41,784,,,,,,,,,,,,,
28/02/2012,422.22,785,,,,,,,,,,,,,
29/02/2012,423.64,786,,,,,,,,,,,,,
01/03/2012,427.95,787,,,,,,,,,,,,,
02/03/2012,439.60,788,,,,,,,,,,,,,
05/03/2012,457.21,789,,,,,,,,,,,,,
06/03/2012,445.00,790,,,,,,,,,,,,,
07/03/2012,444.02,791,,,,,,,,,,,,,
08/03/2012,431.66,792,,,,,,,,,,,,,
09/03/2012,432.11,793,,,,,,,,,,,,,
12/03/2012,428.02,794,,,,,,,,,,,,,
13/03/2012,429.39,795,,,,,,,,,,,,,
14/03/2012,433.86,796,,,,,,,,,,,,,
15/03/2012,441.85,797,,,,,,,,,,,,,
16/03/2012,438.52,798,,,,,,,,,,,,,
19/03/2012,438.07,799,,,,,,,,,,,,,
20/03/2012,440.29,800,,,,,,,,,,,,,
21/03/2012,445.77,801,,,,,,,,,,,,,
22/03/2012,445.67,802,,,,,,,,,,,,,
23/03/2012,454.10,803,,,,,,,,,,,,,
26/03/2012,459.26,804,,,,,,,,,,,,,
27/03/2012,445.92,805,,,,,,,,,,,,,
28/03/2012,446.32,806,,,,,,,,,,,,,
29/03/2012,439.63,807,,,,,,,,,,,,,
30/03/2012,441.03,808,,,,,,,,,,,,,
03/04/2012,445.77,809,,,,,,,,,,,,,
04/04/2012,439.77,810,,,,,,,,,,,,,
05/04/2012,444.93,811,,,,,,,,,,,,,
06/04/2012,447.44,812,,,,,,,,,,,,,
09/04/2012,450.73,813,,,,,,,,,,,,,
10/04/2012,450.85,814,,,,,,,,,,,,,
11/04/2012,458.74,815,,,,,,,,,,,,,
12/04/2012,465.26,816,,,,,,,,,,,,,
13/04/2012,462.52,817,,,,,,,,,,,,,
16/04/2012,468.26,818,,,,,,,,,,,,,
17/04/2012,472.84,819,,,,,,,,,,,,,
18/04/2012,472.16,820,,,,,,,,,,,,,
19/04/2012,467.08,821,,,,,,,,,,,,,
20/04/2012,465.72,822,,,,,,,,,,,,,
23/04/2012,465.17,823,,,,,,,,,,,,,
24/04/2012,465.65,824,,,,,,,,,,,,,
25/04/2012,472.87,825,,,,,,,,,,,,,
26/04/2012,470.21,826,,,,,,,,,,,,,
27/04/2012,473.77,827,,,,,,,,,,,,,
02/05/2012,472.46,828,,,,,,,,,,,,,
03/05/2012,468.80,829,,,,,,,,,,,,,
04/05/2012,476.32,830,,,,,,,,,,,,,
07/05/2012,486.31,831,,,,,,,,,,,,,
08/05/2012,488.07,832,,,,,,,,,,,,,
09/05/2012,487.62,833,,,,,,,,,,,,,
10/05/2012,486.07,834,,,,,,,,,,,,,
11/05/2012,480.10,835,,,,,,,,,,,,,
14/05/2012,469.69,836,,,,,,,,,,,,,
15/05/2012,455.65,837,,,,,,,,,,,,,
16/05/2012,449.91,838,,,,,,,,,,,,,
17/05/2012,442.58,839,,,,,,,,,,,,,
18/05/2012,434.95,840,,,,,,,,,,,,,
21/05/2012,448.02,841,,,,,,,,,,,,,
22/05/2012,447.94,842,,,,,,,,,,,,,
23/05/2012,436.75,843,,,,,,,,,,,,,
24/05/2012,426.92,844,,,,,,,,,,,,,
25/05/2012,437.38,845,,,,,,,,,,,,,
28/05/2012,435.48,846,,,,,,,,,,,,,
29/05/2012,431.44,847,,,,,,,,,,,,,
30/05/2012,435.34,848,,,,,,,,,,,,,
31/05/2012,429.20,849,,,,,,,,,,,,,
01/06/2012,428.80,850,,,,,,,,,,,,,
04/06/2012,416.65,851,,,,,,,,,,,,,
05/06/2012,421.02,852,,,,,,,,,,,,,
06/06/2012,426.39,853,,,,,,,,,,,,,
07/06/2012,434.41,854,,,,,,,,,,,,,
08/06/2012,432.90,855,,,,,,,,,,,,,
11/06/2012,432.50,856,,,,,,,,,,,,,
12/06/2012,428.16,857,,,,,,,,,,,,,
13/06/2012,427.61,858,,,,,,,,,,,,,
14/06/2012,425.28,859,,,,,,,,,,,,,
15/06/2012,433.09,860,,,,,,,,,,,,,
18/06/2012,435.59,861,,,,,,,,,,,,,
19/06/2012,431.08,862,,,,,,,,,,,,,
20/06/2012,432.89,863,,,,,,,,,,,,,
21/06/2012,431.14,864,,,,,,,,,,,,,
22/06/2012,427.17,865,,,,,,,,,,,,,
25/06/2012,424.12,866,,,,,,,,,,,,,
26/06/2012,419.19,867,,,,,,,,,,,,,
27/06/2012,418.04,868,,,,,,,,,,,,,
28/06/2012,418.16,869,,,,,,,,,,,,,
29/06/2012,422.37,870,,,,,,,,,,,,,
02/07/2012,419.30,871,,,,,,,,,,,,,
03/07/2012,413.09,872,,,,,,,,,,,,,
04/07/2012,410.73,873,,,,,,,,,,,,,
05/07/2012,413.83,874,,,,,,,,,,,,,
06/07/2012,415.44,875,,,,,,,,,,,,,
09/07/2012,408.12,876,,,,,,,,,,,,,
10/07/2012,405.39,877,,,,,,,,,,,,,
11/07/2012,407.28,878,,,,,,,,,,,,,
12/07/2012,408.72,879,,,,,,,,,,,,,
13/07/2012,416.98,880,,,,,,,,,,,,,
16/07/2012,413.98,881,,,,,,,,,,,,,
17/07/2012,417.55,882,,,,,,,,,,,,,
18/07/2012,418.83,883,,,,,,,,,,,,,
19/07/2012,428.38,884,,,,,,,,,,,,,
20/07/2012,424.47,885,,,,,,,,,,,,,
23/07/2012,421.99,886,,,,,,,,,,,,,
24/07/2012,415.63,887,,,,,,,,,,,,,
25/07/2012,412.91,888,,,,,,,,,,,,,
26/07/2012,414.80,889,,,,,,,,,,,,,
27/07/2012,413.16,890,,,,,,,,,,,,,
30/07/2012,415.00,891,,,,,,,,,,,,,
31/07/2012,414.48,892,,,,,,,,,,,,,
01/08/2012,412.55,893,,,,,,,,,,,,,
02/08/2012,416.10,894,,,,,,,,,,,,,
03/08/2012,418.21,895,,,,,,,,,,,,,
06/08/2012,423.16,896,,,,,,,,,,,,,
07/08/2012,422.50,897,,,,,,,,,,,,,
08/08/2012,423.57,898,,,,,,,,,,,,,
09/08/2012,426.98,899,,,,,,,,,,,,,
10/08/2012,425.56,900,,,,,,,,,,,,,
13/08/2012,426.17,901,,,,,,,,,,,,,
14/08/2012,429.47,902,,,,,,,,,,,,,
15/08/2012,430.77,903,,,,,,,,,,,,,
16/08/2012,430.83,904,,,,,,,,,,,,,
17/08/2012,433.45,905,,,,,,,,,,,,,
20/08/2012,437.28,906,,,,,,,,,,,,,
21/08/2012,416.84,907,,,,,,,,,,,,,
22/08/2012,410.23,908,,,,,,,,,,,,,
23/08/2012,392.82,909,,,,,,,,,,,,,
24/08/2012,399.72,910,,,,,,,,,,,,,
27/08/2012,386.19,911,,,,,,,,,,,,,
28/08/2012,385.78,912,,,,,,,,,,,,,
29/08/2012,393.06,913,,,,,,,,,,,,,
30/08/2012,397.25,914,,,,,,,,,,,,,
31/08/2012,396.02,915,,,,,,,,,,,,,
04/09/2012,402.08,916,,,,,,,,,,,,,
05/09/2012,398.92,917,,,,,,,,,,,,,
06/09/2012,393.41,918,,,,,,,,,,,,,
07/09/2012,397.51,919,,,,,,,,,,,,,
10/09/2012,388.88,920,,,,,,,,,,,,,
11/09/2012,386.62,921,,,,,,,,,,,,,
12/09/2012,388.35,922,,,,,,,,,,,,,
13/09/2012,391.36,923,,,,,,,,,,,,,
14/09/2012,398.87,924,,,,,,,,,,,,,
17/09/2012,401.75,925,,,,,,,,,,,,,
18/09/2012,394.51,926,,,,,,,,,,,,,
19/09/2012,394.55,927,,,,,,,,,,,,,
20/09/2012,389.28,928,,,,,,,,,,,,,
21/09/2012,395.48,929,,,,,,,,,,,,,
24/09/2012,390.37,930,,,,,,,,,,,,,
25/09/2012,391.77,931,,,,,,,,,,,,,
26/09/2012,395.12,932,,,,,,,,,,,,,
27/09/2012,393.34,933,,,,,,,,,,,,,
28/09/2012,392.57,934,,,,,,,,,,,,,
01/10/2012,386.55,935,,,,,,,,,,,,,
02/10/2012,384.32,936,,,,,,,,,,,,,
03/10/2012,385.37,937,,,,,,,,,,,,,
04/10/2012,384.51,938,,,,,,,,,,,,,
05/10/2012,388.16,939,,,,,,,,,,,,,
08/10/2012,393.45,940,,,,,,,,,,,,,
09/10/2012,393.67,941,,,,,,,,,,,,,
10/10/2012,394.66,942,,,,,,,,,,,,,
11/10/2012,394.19,943,,,,,,,,,,,,,
12/10/2012,392.54,944,,,,,,,,,,,,,
15/10/2012,391.56,945,,,,,,,,,,,,,
16/10/2012,399.22,946,,,,,,,,,,,,,
17/10/2012,397.02,947,,,,,,,,,,,,,
18/10/2012,398.51,948,,,,,,,,,,,,,
19/10/2012,398.23,949,,,,,,,,,,,,,
22/10/2012,397.00,950,,,,,,,,,,,,,
23/10/2012,397.71,951,,,,,,,,,,,,,
24/10/2012,395.45,952,,,,,,,,,,,,,
25/10/2012,389.92,953,,,,,,,,,,,,,
26/10/2012,391.70,954,,,,,,,,,,,,,
29/10/2012,391.36,955,,,,,,,,,,,,,
30/10/2012,389.86,956,,,,,,,,,,,,,
31/10/2012,388.42,957,,,,,,,,,,,,,
01/11/2012,387.95,958,,,,,,,,,,,,,
02/11/2012,375.26,959,,,,,,,,,,,,,
05/11/2012,377.27,960,,,,,,,,,,,,,
06/11/2012,376.95,961,,,,,,,,,,,,,
07/11/2012,380.90,962,,,,,,,,,,,,,
08/11/2012,385.60,963,,,,,,,,,,,,,
09/11/2012,386.71,964,,,,,,,,,,,,,
12/11/2012,388.62,965,,,,,,,,,,,,,
13/11/2012,385.22,966,,,,,,,,,,,,,
14/11/2012,387.71,967,,,,,,,,,,,,,
15/11/2012,386.91,968,,,,,,,,,,,,,
16/11/2012,385.71,969,,,,,,,,,,,,,
19/11/2012,383.32,970,,,,,,,,,,,,,
20/11/2012,385.10,971,,,,,,,,,,,,,
21/11/2012,383.87,972,,,,,,,,,,,,,
22/11/2012,383.22,973,,,,,,,,,,,,,
23/11/2012,381.71,974,,,,,,,,,,,,,
26/11/2012,377.90,975,,,,,,,,,,,,,
27/11/2012,376.89,976,,,,,,,,,,,,,
28/11/2012,375.79,977,,,,,,,,,,,,,
29/11/2012,378.20,978,,,,,,,,,,,,,
30/11/2012,377.82,979,,,,,,,,,,,,,
03/12/2012,379.27,980,,,,,,,,,,,,,
04/12/2012,382.10,981,,,,,,,,,,,,,
05/12/2012,385.69,982,,,,,,,,,,,,,
06/12/2012,385.69,983,,,,,,,,,,,,,
07/12/2012,383.80,984,,,,,,,,,,,,,
10/12/2012,386.69,985,,,,,,,,,,,,,
11/12/2012,389.37,986,,,,,,,,,,,,,
12/12/2012,391.08,987,,,,,,,,,,,,,
13/12/2012,391.19,988,,,,,,,,,,,,,
14/12/2012,392.21,989,,,,,,,,,,,,,
17/12/2012,393.63,990,,,,,,,,,,,,,
18/12/2012,393.39,991,,,,,,,,,,,,,
19/12/2012,398.59,992,,,,,,,,,,,,,
20/12/2012,399.68,993,,,,,,,,,,,,,
21/12/2012,396.78,994,,,,,,,,,,,,,
24/12/2012,399.71,995,,,,,,,,,,,,,
25/12/2012,401.34,996,,,,,,,,,,,,,
26/12/2012,406.10,997,,,,,,,,,,,,,
27/12/2012,409.97,998,,,,,,,,,,,,,
28/12/2012,413.73,999,,,,,,,,,,,,,
02/01/2013,418.35,1000,,,,,,,,,,,,,
03/01/2013,419.27,1001,,,,,,,,,,,,,
04/01/2013,426.06,1002,,,,,,,,,,,,,
07/01/2013,434.19,1003,,,,,,,,,,,,,
08/01/2013,447.16,1004,,,,,,,,,,,,,
09/01/2013,448.77,1005,,,,,,,,,,,,,
10/01/2013,460.12,1006,,,,,,,,,,,,,
11/01/2013,462.69,1007,,,,,,,,,,,,,
14/01/2013,458.97,1008,,,,,,,,,,,,,
15/01/2013,461.42,1009,,,,,,,,,,,,,
16/01/2013,465.25,1010,,,,,,,,,,,,,
17/01/2013,456.76,1011,,,,,,,,,,,,,
18/01/2013,454.16,1012,,,,,,,,,,,,,
21/01/2013,447.79,1013,,,,,,,,,,,,,
22/01/2013,442.85,1014,,,,,,,,,,,,,
23/01/2013,443.37,1015,,,,,,,,,,,,,
24/01/2013,452.40,1016,,,,,,,,,,,,,
25/01/2013,468.09,1017,,,,,,,,,,,,,
28/01/2013,479.60,1018,,,,,,,,,,,,,
29/01/2013,484.01,1019,,,,,,,,,,,,,
30/01/2013,487.60,1020,,,,,,,,,,,,,
31/01/2013,479.79,1021,,,,,,,,,,,,,
01/02/2013,483.42,1022,,,,,,,,,,,,,
04/02/2013,482.38,1023,,,,,,,,,,,,,
05/02/2013,477.36,1024,,,,,,,,,,,,,
06/02/2013,488.36,1025,,,,,,,,,,,,,
07/02/2013,490.62,1026,,,,,,,,,,,,,
08/02/2013,494.03,1027,,,,,,,,,,,,,
18/02/2013,493.95,1028,,,,,,,,,,,,,
19/02/2013,490.78,1029,,,,,,,,,,,,,
20/02/2013,494.83,1030,,,,,,,,,,,,,
21/02/2013,476.73,1031,,,,,,,,,,,,,
22/02/2013,477.69,1032,,,,,,,,,,,,,
25/02/2013,483.69,1033,,,,,,,,,,,,,
26/02/2013,465.05,1034,,,,,,,,,,,,,
27/02/2013,465.72,1035,,,,,,,,,,,,,
28/02/2013,474.56,1036,,,,,,,,,,,,,
01/03/2013,477.15,1037,,,,,,,,,,,,,
04/03/2013,468.74,1038,,,,,,,,,,,,,
05/03/2013,462.12,1039,,,,,,,,,,,,,
06/03/2013,471.09,1040,,,,,,,,,,,,,
07/03/2013,466.63,1041,,,,,,,,,,,,,
08/03/2013,470.68,1042,,,,,,,,,,,,,
11/03/2013,476.50,1043,,,,,,,,,,,,,
12/03/2013,475.34,1044,,,,,,,,,,,,,
13/03/2013,473.18,1045,,,,,,,,,,,,,
14/03/2013,474.60,1046,,,,,,,,,,,,,
15/03/2013,481.35,1047,,,,,,,,,,,,,
18/03/2013,479.13,1048,,,,,,,,,,,,,
19/03/2013,480.48,1049,,,,,,,,,,,,,
20/03/2013,487.04,1050,,,,,,,,,,,,,
21/03/2013,491.79,1051,,,,,,,,,,,,,
22/03/2013,489.99,1052,,,,,,,,,,,,,
25/03/2013,493.57,1053,,,,,,,,,,,,,
26/03/2013,489.46,1054,,,,,,,,,,,,,
27/03/2013,491.26,1055,,,,,,,,,,,,,
28/03/2013,490.67,1056,,,,,,,,,,,,,
29/03/2013,491.04,1057,,,,,,,,,,,,,
01/04/2013,505.81,1058,,,,,,,,,,,,,
02/04/2013,509.43,1059,,,,,,,,,,,,,
03/04/2013,505.93,1060,,,,,,,,,,,,,
04/04/2013,497.35,1061,,,,,,,,,,,,,
05/04/2013,502.58,1062,,,,,,,,,,,,,
08/04/2013,506.66,1063,,,,,,,,,,,,,
09/04/2013,510.49,1064,,,,,,,,,,,,,
10/04/2013,496.50,1065,,,,,,,,,,,,,
11/04/2013,504.07,1066,,,,,,,,,,,,,
12/04/2013,494.27,1067,,,,,,,,,,,,,
15/04/2013,480.02,1068,,,,,,,,,,,,,
16/04/2013,478.07,1069,,,,,,,,,,,,,
17/04/2013,483.99,1070,,,,,,,,,,,,,
18/04/2013,473.21,1071,,,,,,,,,,,,,
